년(Annual),시도,시군구,계,전,답,과수원,목장용지,임야,광천지,염전,대,공장용지,학교용지,주차장,주유소용지,창고용지,도로,철도용지,제방,하천,구거,유지,양어장,수도용지,공원,체육용지,유원지,종교용지,사적지,묘지,잡종지
2020,경기,안성시,553460873.7,49276932.2,108657515.1,2493047,11547949.5,260802258.1,0,0,22315556.8,13384775.4,2340958.3,361271.4,286681.9,4179677.3,23120575.1,354815,1627759.6,12876690.8,13404462.4,7507710.1,55846,93708.3,1328592.6,7775556.1,341713.5,598873.3,0,2272087,6455860.9
2020,경기,김포시,276606181.1,24138504.2,58879892.3,1740574.7,728224.8,64381201,0,0,24336801.3,18628478.4,1438911.4,347513.4,187411.5,940385,17748169.3,21358,1151546.1,36272543.5,8524491,1022256.5,85597.5,145141.7,5102335.5,1166754.3,131681,284394.7,536738,1185607.7,7479668.3
2020,경기,화성시,698179777.3,75086424,145038132.2,1652815.4,5945470.1,222799776.4,0,7890299,50148162.5,49741636.4,3484861.5,860319,461986.2,2128456.7,44425088.3,1525997,3105827.5,10390731,14511534.1,17973996.4,202561.8,226639.7,10854209,7359106.5,166161,844999.3,28828.5,1533888,19791869.8
2020,경기,광주시,430988533,25993452.4,24016179.4,572534,1143252,283437096.5,0,0,21456702.3,10723371.8,947315.1,83154.6,89546,4065783.3,14153361.3,118372,116223,14405932.4,4608529.3,8139121,7805,85012,517580.5,8572629.2,13048,769442,187925,2323854,4441310.9
2020,경기,양주시,310428454,28362712.9,27769761.6,370015,2127810,173769386.8,0,0,18248808.3,11279923.4,1154376.8,235372.6,181586.6,1058690.3,12892242.7,825019,801074.3,6569688.9,4450645.7,1469247.1,31832,261236.9,2545150.7,3223026.6,259536,414639,210635.2,952168.9,10963866.7
2020,경기,포천시,826914479.2,76554447.7,58296531.9,454874,3664063,555244256.5,172,0,20634451.6,18941944.4,1991607.5,212805.5,247787,908806.8,16370024.2,0,554848,22839806.5,11495361.2,2221708.7,81620,62082.3,286825.8,8429904.9,1030351,514010.5,1881,1961484.5,23912822.7
2020,경기,여주시,608264019,69046732.3,97231747.6,1401197.9,4153069,294837846,0,0,18916318.1,6342687.2,1102708.2,340917.2,69879.1,2539725.4,24467659.6,216725,1874101.9,42704774.3,14029033.5,557927.8,55114.9,91922,532898.4,17148398.4,355121.1,744046,2123061.7,1457923.6,5922482.8
2020,강원,강원,16829677644.7,1027314507.7,542977963.4,10398753.2,63603572.9,13747809257.5,2429,0,194336816.2,28582545.2,19984533.7,2405148.2,1136126.6,6692828.2,280906615,16501035.1,19061286.6,378986039.7,139080167.6,134587444.3,634097.9,1844500.5,6563343,45970282.7,4778522,4533759.2,406106.6,9159887,141420075.7
2020,강원,춘천시,1116401656.5,66056467.2,32437476.2,1960388,2145146,838628665.3,0,0,21763316.3,2072496.2,3082865.7,323355.4,117758.6,431647.7,22875969.1,1076078.5,1251873.3,39067382.8,11506932.5,51732671.2,59578,77652.3,850079.6,7982830,937453.7,454381.8,57997.7,1465067.6,7986125.8
2020,강원,원주시,868228515.5,60155476.8,55913451.7,2670915.5,2772921.7,614055272.5,1412,0,28321480.9,5582119.2,2952969.7,283885.9,183102.6,1171834.1,28543258.7,2063268.9,2055246.9,25969354.1,8640908.5,2016887,20013,291447.2,2829057.4,3905353.6,594172,776447.6,169953.3,977345.5,15310959.2
2020,강원,강릉시,1040782376.8,52794657,48758829.7,1613855,1616052,834087363.8,980,0,20127939.6,3639693.6,2728497.5,205745.3,127849.7,833382.4,24935527.2,1484446.3,1278935.6,21673008.6,6658007.7,5115110.9,24493,195882,865563.2,1709125.4,46517,350552,26099.4,893580,8990682.9
2020,강원,동해시,180207415.8,9536333.7,4217777.4,150530,35649,134069082,0,0,7043967.4,4147293.6,614512.1,111719.4,82633.3,178248.6,7374786.8,1016904,337056.6,3687958.9,619780.5,844375.9,0,137609.3,213769.7,269525.7,156840.7,129628.3,0,203449,5027983.9
2020,강원,태백시,303488906.3,13828113.1,32575,5173,1801460.2,266073871.5,0,0,4127981.6,517163.5,465260.2,173416.2,25088,57695,4514363.2,1216768,26623,4460901.7,405220.6,314942.1,1392,130784.3,159081.2,2117232.4,384249.4,113342.8,0,199535.7,2336672.6
2020,강원,속초시,105761438.1,4044056.3,3953420.1,269121,136191,77656798.7,37,0,6622233.3,320586.6,781796.7,101649.1,73506.7,86423.7,4242335.3,97993.9,190413,1654016.8,921540.2,1123931,0,89747,106397.8,838472.9,369548,118357.7,16579.2,12801,1933484.1
2020,강원,삼척시,1187808257,56356017.5,14906001.6,382065.5,994803.7,1043502411.1,0,0,8438633.2,2412893.9,1478907.8,126328.5,67433.1,162337.2,18758315.7,2306673.4,1088697.2,26579470.1,2713186.8,1144429,18411,98255,175786.5,2018820,26975,140545.7,21640,519814.4,3369404.1
2020,충북,충북,7406954845.4,639807533.9,609864395.8,50543073.8,28053467.7,4919213410,52,0,180311775.5,87620290.7,19951679.4,2394697.5,1523342.2,9297628,241812361.4,14175475.7,13089862,208502035,119979555.1,142978525.4,842645.6,2478486.2,13109461.2,17617487,2312209.7,4185430.2,440240.1,18992058,57857666.3
2020,충북,청주시(계),940816014.6,88694949,129448764.1,2545120.7,4034741.4,470306804.9,49,0,55022147,23242199,8734584.6,625806.3,420074.8,2546419.3,49455014.7,2778860,2752407.2,35233725.2,22857747.3,14688945.7,109148.8,1227322.1,5975098.9,2108043.9,221597,1010428.9,104828.4,2418235.2,14252951.2
2020,충북,제천시,883490515.3,75230640.1,33354285.8,4166558.1,3495601.7,643179295.9,0,0,16228398.9,3650993.5,2007925.5,413049.9,270771.4,1051353.7,23817752.6,2544177.6,1028090.3,21278166.8,6572064.3,35374555.2,27874,119718,814806.6,853969.1,495665,479188.5,8635.6,2035753.4,4991223.8
2020,충남,충남,8246168234.6,748914741.5,1677742591.9,51663642.8,48721770.2,4076128959.4,1709.6,15030328.7,282448855.8,127229753.3,24550085.3,3797957.7,2324678.6,13116634.1,303934808.3,9864487.8,23606627.5,217322782.7,218292422.8,210962803.1,2269396.8,4145128,16515646,21997876.1,3225660,5397401.5,4967448.3,26736929.1,105257107.7
2020,충남,천안시(계),636094060.8,52266791.4,93585669.9,15856030.1,7769738.7,309518756.5,97.8,0,39061390.6,23537657.8,5325391.6,409757.1,247402.7,2239658,27364204.9,1674193.2,1284567.2,15390156.5,11361979.6,4218176,25672.3,647446.1,3181637.1,4608666,447845,747742.4,3393985,2827789.9,9101657.4
2020,충남,공주시,864149384,54036934.7,100649835.2,1637312.6,2898636.8,599969700,216.7,0,20987422.7,4137016,1748658.6,274021.8,112737.5,786437.3,19585131.4,182016.7,1733004.1,31389791.4,13253785.7,2376824.1,58639,265399.9,667547.1,1196552.7,334964,601240,45954.6,2724954,2494649.4
2020,충남,보령시,586744614.4,41408875.7,102303024.2,1208223.8,3723742.6,324523154.4,0,646051.6,17639923.1,4222937.2,973591.5,227137.7,101562.8,478797.4,22236290.8,1465316.1,1803145,7588459.1,12799055,28618636.3,131897,473535.2,865315.5,645601.3,400029.4,301556.8,21181.9,1750691.8,10186881.2
2020,충남,아산시,542850911.2,54399920.5,124227564,8145412.7,2580344.4,206905520.2,1224.4,0,28440781.9,24277257.5,3390619.8,499904.5,163222.6,1635691.4,21721548.8,1675565.2,1604091.4,15623442.8,13752899.9,22478482.8,115031.3,735502,2303691.2,2114304.2,89243,375232.3,418781,1403442.3,3772189.1
2020,충남,서산시,742144887.2,78341760.4,192288432.1,534139,3911791.3,287135144.7,0,4106586.7,22254190.8,19008058.4,1349087,384692.4,814597.7,1189577.1,26250974.8,0,2926111.2,9274023.3,19696291.5,42694580.9,632818,406154.4,2142212.8,1176381.3,286078.9,490247.2,136522,2658707.8,22055725.5
2020,충남,논산시,555623976.3,53151736,147123343,3042671.3,1877960.2,233212119.2,0,0,23619105.5,5411605,2500127.3,143172.7,130133.5,1167985.2,22008283.6,1102597,690991.1,22270094.6,19303071.6,7039725.1,163971.3,450922.9,299405.6,963507.9,56903,572950.9,40520,1705868.4,7575204.4
2020,충남,계룡시,60698957.8,2558106.7,3557010.9,93084,17975.6,39419807.4,0,0,2842955.2,346579.2,216604.6,33663.3,35384,80084.4,2277737.7,337388.8,98289.4,1108090,642242.8,213098.2,165,14758,380219.9,1190697,5165,43756.7,0,113715.9,5072378.1
2020,충남,당진시,705478944.8,70079307.9,210309826.8,1852040.3,4502860.1,227453806.8,0,3460889,23748540.9,23570344.4,1697960,512815.9,215886.2,1170126.5,35609705.5,0,2552022.8,9439778,28785184.6,40004763.6,174973.7,439504.7,2987546.6,2231401.4,59080,415054.9,3465.8,1915530.6,12286527.8
2020,전북,전북,8069835737.8,633097118.3,1492100372,13541933.2,40294527.5,4453621506.5,322,5629205.2,226931953,60205054.4,22022394,2531380.5,1457116.5,9226854,328188695.1,8887810.4,21442215.9,275622278.7,190414339.7,148735205.9,1843322.3,3241444.3,9831680.6,19091514.9,3263570.1,4336554.9,931813.4,19841602.7,73503951.8
2020,전북,전주시(계),206043434.5,15176854.3,36700844.7,561212,140547,66094371.7,0,0,33072043.6,3347947.4,5508445.5,374392.7,336351.9,675592.4,18567124,897986.8,1530869,9525794.9,3973378.2,1530820,31002.4,246539.4,2296600.2,968016.6,113904,711355.8,97788.4,370462.4,3193189.2
2020,전북,군산시,397267506.9,20199404.9,130810102.3,196104,570744.3,78928379.3,0,2832607.2,25126940,20028423.3,2993695.4,285521.1,182659.5,855259.7,24597330.5,1187897.6,2020631.6,36029327,13288562.2,9201462.1,82825,621359.3,2232713.7,3001804,50810,401326.3,19829,1205537.4,20316250.2
2020,전북,익산시,506553040.1,52651310.6,196595177.5,588049,2415238.9,111239677.5,0,0,27866136.7,11450908.5,2855464.9,262985.6,243871.9,1288596.1,32059953.8,1669233.5,2035654.5,22356941,22318032.4,3846790.8,204776.6,412124.3,1378793,1339097,287814.6,733537.8,477246,1494731.6,8480896
2020,전북,정읍시,693070128.8,73408691.8,172509865.6,573076.4,4860292.6,318317406,0,0,20078251.5,3775332.7,1611471,290943.1,89853.7,839576.6,29039952.9,1603217,2922896.6,15104265.6,23267353.4,13785465.9,145383,257268,633086.9,1863085.5,124482.9,272905.7,183329,1968247.3,5544428.1
2020,전북,남원시,752205529.4,41028306.3,124485606.1,2525901.2,6982163.5,470159443.8,0,0,15080709.1,2317581.7,1219761.6,191210.3,80359.2,594124.5,30956750.9,1350791.3,2151832.4,19960592.7,20147545.8,3428655.5,41032,77378.9,305176.8,1851131.8,657240,287246.9,90984,1384437,4849566.1
2020,전북,김제시,545871142.6,52824779.8,216330642,1331741.3,3561547,114723319.3,0,516300,19847774.3,5824086.5,1465361,255501,130387.6,1376664.9,29042468.9,669855.2,2438166.1,53151636.9,22151406.7,6734183.2,198055.9,164868,381734.5,1453018.9,206448,460384.6,0,2970118.1,7660692.9
2020,전남,전남,12348092602.7,1157147402.4,2025742025.6,40393482.8,69669346.3,6951315670.4,408,48865426,308405413.4,89151386,25263765.9,4133216,1917651.5,12804722.8,452915875.4,12083793.7,28303483.8,245979836,279765827.8,320887442.1,9808186.9,9712833.9,20882796.3,26107444.3,2866530.6,5050990.3,3482309.7,31594531.6,163840803.2
2020,전남,여수시,512246833.9,63688253.4,38677793,591201,1880958.2,300324392,0,3442,24288220.9,21020758,2030876.6,558155.2,773395.2,343444.3,22649621.7,1624056.8,702594.9,2589305,4584259,2786337,270669.7,610959.3,3451736.7,3558559.3,418739.3,465135.2,20795,1772164.8,12561010.4
2020,전남,순천시,911032630.8,54475433.8,103084581.2,2395762.2,4056957.2,615759999.9,25,1081693,23474436.3,4681701,2410480.3,390015,130458.1,725068.4,29417211,2056438.2,702111.8,12960800.1,14213306.9,24202384.8,53140,500343.6,2333943.6,3320329,103816,484415.8,64447,1789128.8,6164202.8
2020,전남,나주시,608371961.7,61790550.2,147344962.8,14302555.3,4237442.1,232221237.5,0,0,23636657.8,4090476.8,2117469.1,209110.1,76937.4,649497.2,27820474.7,757686,1692568.8,33284507.6,22198617,17642288.1,151274,191839.9,2214076.8,3865902.8,115260,284939.8,17658,1767591.9,5690380
2020,전남,광양시,464126135.3,18737002.4,45472040.4,347723,900603.4,297661987.3,0,54518,13810862.5,23914311.4,1327257.4,371309.5,123940.1,1122611.3,21345284,1818792.7,848695.5,12501022.4,4912732.2,3612585.2,25620,895308.5,1603511.3,537475.2,219099.9,188181.9,0,1267878,10505781.8
2020,경북,경북,19034029462.4,1239331690.4,1723133385.7,161872719.7,52117880.7,13559665654.6,515.2,0,337255515.8,116685583,32871204.2,3323019.2,1855507.3,17347015.3,431200627.5,20939379.3,31251157.8,566660133.7,350886044.2,183323256.2,1077271.2,2740174.1,13863186.4,32229767.5,4529510.4,6054733.7,1438345.8,59200647.9,83175535.6
2020,경북,포항시(계),1130467267.4,60733397.4,103081630.2,5587025.4,1746905,782651675.8,3,0,36394303.7,23118084.4,3996657,454407.1,224630.2,1013140.4,31958454.4,592887.7,658965.8,28673833.8,18329119.8,6702215.8,216412,359091,1628981.1,2588716,116459,505812.2,8349,3985590.9,15140519.3
2020,경북,경주시,1324857931.8,70979132.4,158088709.7,4035402.7,8685153,884766950.6,86,0,33767855.8,16604550.4,3042990.5,389834.8,339535.7,1218268.7,37754199.2,2757730.2,3828271,34955443.9,25738727.4,13423732.1,81857,239543.7,1468808.1,6868699.2,1750268.6,618019.9,1140834,6451628.2,5861699
2020,경북,김천시,1009796913.2,65997905.9,112982036.3,13254856.1,3783333.3,694004613.7,0,0,19769869.9,5971469.9,1649324.1,109569.4,74433.5,803934.3,23362371.2,2335471.7,1418260.8,26344511.9,23438066.7,5215020.5,19791,74500.6,1406636.8,448094.5,25894,371960.3,37021,2676929.5,4221036.3
2020,경북,안동시,1522090137.9,125715277.5,89768400.8,13600959.9,3559295.1,1063717422.7,13,0,22563627.4,1968164.5,2491844.2,219502,96797.3,1298828.3,32629878.1,1377149.8,2254906.4,60352121,26816399.7,62146105.6,67830,304326.2,1155158.9,2950694.5,139434.3,334929.6,27370,3489122.5,3044578.6
2020,경북,구미시,615323345.5,36202068,90158188,3189832,1749800.3,340374281.3,0,0,24006634.6,17099029.5,2717290.9,272844.9,164755.1,521370.2,21881447.4,447002.9,2861457.1,42268933.7,16961802.5,3654827.2,32195,480148,2281725.6,2816509,124147,333736.2,0,1444876.7,3278442.4
2020,경북,영주시,670104667.6,71083159.6,70912802.1,14282424.5,2378740.4,432059245.2,0,0,14746081.8,2416538.3,1267129,208325.3,83696.3,1150530.3,17654910.6,1960855.6,394854.1,16526478.4,15236592.7,1481384.3,5019,35737.3,519360,378127.7,174693.8,293966.2,33461,1501001.5,3319552.6
2020,경북,영천시,919192573.3,53753683.8,91349177.9,19087621.8,2511243.7,623219361.8,0,0,16540867,8103718.3,1320179.6,176976.5,107487,1064191.2,26373710.8,1501969.8,2426485.4,21756091.2,15794135.1,20614224.8,17618,149468.6,265925.6,2672808.1,41212.2,402110.5,5390,4312258,5624656.6
2020,경북,상주시,1254607575.1,85158962.8,178224728.8,8903167.8,5239526.2,828191310.1,0,0,22319021.1,2338548.3,1805461,136044.4,84243.7,1168835.5,29761826.3,688063,1568244.7,42543839.6,27415054.9,6622572.1,59560.5,82760.7,441514.3,1745728,82541,384396.5,28849,4971293.1,4641481.7
2020,경북,문경시,911937031.2,56449126.2,65351867.6,5797560.2,2066128.4,701531763.9,5,0,14512498.3,2234809.4,1136125.9,261612.4,42262.7,556137.4,19512268.5,891301.5,777122.8,17174954.4,13966154.5,3167267.9,72873.8,82741.8,357544,801454,44603,346905.8,20914,1746634.9,3034392.9
2020,경북,경산시,411774293.4,28187886.2,54561418.1,8540054,1588773,226479539.4,29.6,0,17600619.6,10611776.2,5645420.1,241353.4,146483.2,1218246.1,16304105.9,1503295.5,1082790.1,11689801.4,7211063.6,7512215.9,3124,303147.5,1320690.2,2237364.8,19717.3,360849.4,24936.8,2277257.6,5102334.5
2020,경남,경남,10540553169.8,591551195.4,1228964615.1,70608042.5,30217878.3,6974359468,238.5,226492,287098331.4,114010917.5,24456194.9,3829876,1524342.5,14889728.3,364445844.3,9136273.7,32946634.5,294622269.8,184177085,123404683.4,1498418,7286899.3,17264370,28442095.6,5166692.4,5420438.8,1902974.8,43158331.3,79942838.5
2020,경남,창원시(계),748063124.2,27957091.6,80892455.2,14997805.7,868983.8,424823052.1,10,0,48888462.1,25428996.8,5204546.3,603541.3,263860.3,1092489,39371121.4,1835272.3,2147781.6,16060755.9,13582021.8,9362947.3,38756,1321537.2,4966550.2,3803948.6,217762,510763.3,71569.3,3207184,20543859.1
2020,경남,진주시,712833187.4,48015867.7,87019633.6,11790375.1,939030,414456568.9,3,0,25322964.2,3981274.9,3268690.6,284222.3,120937.6,990824.3,31595825,1376800.7,3641969.1,26578466.6,17310034.4,23982804.1,7020,340152.4,1977828.9,1593384.5,101185.5,393131.5,334,2914471.3,4829387.2
2020,경남,통영시,239879349,31305680,15578391.8,1097632.7,187350.3,154340742.2,0,29539,9897077.1,3665643.5,911543,88340,87278.1,371634.2,11231389.1,0,231905.3,587193.2,2444143.3,555776.3,281659,313406.8,561029.9,711500.8,250398.6,228572.6,582170,1711129.6,2628222.6
2020,경남,사천시,398698355.2,24577203.8,58542385.7,3379484.3,1938079.8,228412435.2,0,11504,13380766.3,5872390.9,868030.1,217591.7,82457.8,554720.7,18625315.3,360566,1098389.1,7959554.8,7187242.1,9957318.6,27370.7,668156.8,847585.6,2840543.7,141985,321055.5,80565.5,1708463.2,9037193
2020,경남,김해시,463444878.9,17516569.1,69192669.2,4481531.4,1426801.5,231968375.1,0,0,25928460,23260139.2,2500998.6,486239.7,281072.3,900828.7,29925988.7,1493242.5,2013750,24371586.1,10275125.8,1655315.9,26164,1110845.9,2762547.9,2545010,1030100.7,421239.6,178656,2628922.3,5062698.7
2020,경남,밀양시,798645309.7,46546650.2,113778095.6,5226690.4,1106211.3,514410283.8,3,0,19245343.9,4826156.6,1281066.4,247515.8,59081.9,1263193.5,21196576,1697004.9,4266900.2,32578921.5,13736360.7,6654881.1,45059.3,181161.3,702446.2,1855184.2,119038,451048.8,86964.9,4277037.2,2806433
2020,경남,거제시,403816655.4,23513862.1,38930428.7,1309903,277365,280203819.5,0,73077,16994360,7232882,1274436.7,181813.7,76341.5,397581.6,16241659.5,0,381508.8,2671477.5,3860416,2629461.1,216639,183122.6,668294.9,1050198.3,260544,349551.6,43637,1217218,3577056.3
2020,경남,양산시,485625161,11669223.9,28206889.3,1088707,4184180,356677909.7,0,0,17423443.9,9849548.4,2197187.6,356243.1,99843.4,1866825.1,16176700,1226984.3,805336.3,13930975,3235808.5,1288345.1,11526,1206373.6,2008363.7,6109208.4,419308.1,463848.7,461,1961424.4,3160496.5
2020,제주,제주,1850211273.8,355277335.1,6404465.8,160717042.2,151665805.9,864747551.7,24,0,78270335.2,3669537,6778325.2,1699678.3,409790.8,4154334.8,89585477.4,0,414569.8,24604384.7,3803476.7,3712895,2569994,1331175,3949669.3,32385831,3646948.6,1236888.7,577849,16655045,31942843.6
2020,제주,제주시,978669411.8,203446779.8,2486861.6,57566881.1,97419233.9,440695597.4,24,0,46059463.8,2420631.4,3856100,1342149.8,286672.8,2751392.2,50303167.8,0,228965,11237116.8,1331364.2,2503644.1,842722,1003241.1,1952153,17950802.1,2847350.5,744007.7,564969,8638128.7,20189992
2020,제주,서귀포시,871541862,151830555.3,3917604.2,103150161.1,54246572,424051954.3,0,0,32210871.4,1248905.6,2922225.2,357528.5,123118,1402942.6,39282309.6,0,185604.8,13367267.9,2472112.5,1209250.9,1727272,327933.9,1997516.3,14435028.9,799598.1,492881,12880,8016916.3,11752851.6
2021,서울,서울,605243961.2,9571764.2,8613908.5,277255.4,388,137876641.4,0,0,222144293.9,2818849.5,24815067.7,1214026.7,555416.1,92407.8,80256644,7111169.1,3842438.3,52098115.1,3298991.7,1492995.7,0,1579046.2,23206088.2,1481948.5,219119.4,2360177.5,1590583.2,2329188.2,16397436.9
2021,서울,종로구,23912935.7,800294.5,0,0,0,9359338.5,0,0,8181175,0,918486.7,22566.6,5974.6,0,2386731.1,932.9,10946.9,275725.2,164401.5,0,0,85.2,319676,0,0,106967.4,1244517.4,11001,104115.2
2021,서울,중구,9960262,0,0,0,0,1285766,0,0,5298923.2,4359.6,394066.8,27141.6,7647.4,0,2137400.5,122766.1,0,29443.2,14669.9,0,0,28260.6,455080.1,25315,0,112358.1,10897.9,0,6166
2021,서울,용산구,21866145.2,36275.5,0,0,0,1602504,0,0,10092398,0,527644.5,18683.2,8602.8,1974.9,2522496.6,1206023.2,155421.6,4760487.8,87291,44896.3,0,401.8,121310.2,484.6,0,87602.5,1548,43594,546504.7
2021,서울,성동구,16859898.9,170887.3,18081,0,0,260867.2,0,0,6240097.9,486015.2,954165.8,10337.9,3671.3,9330.6,2275432.8,290851.7,357497.3,3775430,81478.8,99218.2,0,260069,544703.6,22067.5,176248,74336.2,0,12165,736946.6
2021,서울,광진구,17062995.2,26647,11122,0,0,2477529.4,0,0,6983530,91.2,1059375.8,18591.5,20125.6,0,2500681.1,3220.7,172645,2524435.2,68323.2,37065.4,0,289620.5,724490.7,36739,0,54459.9,0,8367,45935
2021,서울,동대문구,14215806.1,40627,15152,0,0,730118,0,0,7800592.7,3910,1312898,7787.9,18107.9,0,2637714.9,422794.9,138725.7,573931.8,77023.2,4324,0,724,313981.9,5826,0,87003.4,0,8054,16508.8
2021,서울,중랑구,18495583.6,371916,133865,183869.3,0,2588019.6,0,0,7124039.3,4234.9,649363.5,97163.8,17325.5,8071.3,2841995.2,417770,170716,908517.9,164359.9,81094.6,0,3958,1059272.8,0,0,77405.8,0,1412928.2,179697
2021,서울,성북구,24576989,61824,51104,0,0,8101925.2,0,0,10233919.2,0,1630739.4,12285.9,24457.4,1443.3,2733912,141560,33371,526483.4,145981.2,1434,0,6102.7,555234.5,0,0,204454,3269,53874,53614.8
2021,서울,강북구,23600441.3,64748,30067,0,0,12524189.3,0,0,6679360.8,4290.4,551611.2,26103.1,16211.4,192,1998948.3,0,65,332302.9,87261.9,2092,0,22944,923073.8,0,9554,157751,0,73975,95700.2
2021,서울,도봉구,20651004.3,232663,98064,25546,0,9574036.2,0,0,6163958.1,28934.9,741891.7,90871.3,19195.9,5115,2084737.9,178087.9,15287.7,473462.8,179206,21,0,403.1,534742.4,65575,1736,56377.7,0,4224,76866.7
2021,서울,노원구,35439208.7,193656,161793,17574.1,0,15393703.6,0,0,9355441.9,3087.7,2489735.8,26973.5,25525.7,2227,2872528.8,645621,126642,1109434,103230.1,39168,0,92719.6,773262.3,647984.7,0,137407.2,0,17393,1204099.7
2021,서울,은평구,29710521.5,522527.3,365842.5,0,0,13394998.1,0,0,9763754.1,2568,688918.4,75131.5,21342.5,0,2891122,162024,737,503051.9,267528.9,2791.5,0,35946.2,596828.8,5104,4933,121893.1,1081,23498,258899.7
2021,서울,서대문구,17626389.3,73609,4512,0,0,4653867.4,0,0,7175202.2,0,2184770.7,19249,10389.1,0,2155850.5,210553.2,0,438928,70561.5,0,0,22777,456532.5,0,0,76259.3,119,56613,16595.9
2021,서울,마포구,23850080.9,277764.1,102833,0,0,368829.2,0,0,8552614.5,17024.7,711314.4,40086,11050,214,3527404.8,564005.9,222908.4,5765275.2,88326.4,88218.3,0,10150,2748438,0,6502.4,84707,263,10463,651688.6
2021,서울,양천구,17405693.3,103436,13535,0,0,1064543.8,0,0,8665472,5596.4,806457.3,178915.1,38068.5,0,3095866.9,235510.5,210259.9,446846,198856.3,149046.3,0,38586,1747198.3,146916.7,0,81543.8,0,974,178064.5
2021,서울,강서구,41452201,1326007.9,3218593.6,41605,0,2746072.2,0,0,11713251.5,168229.2,977359.2,142664.3,55162.8,15473.9,4371267.8,414431.9,608379.7,3660778,563918.2,189911.3,0,1420.9,1767064.4,37300.7,0,99419.1,3719,12641,9317529.4
2021,서울,구로구,20119103.8,481456,356854,0,0,3040475.4,0,0,8336653.5,542796,806514.6,29102.9,23777,4706,2861619.3,936694.8,67389.1,967685.9,286559.3,101146,0,27073,862882.7,1125,0,105313.6,0,14246,265033.7
2021,서울,금천구,13020482.2,27905,20703,0,0,2723662.8,0,0,5064963.3,1267142.5,357113.6,17237.3,14766.8,16326.2,2034759,213934.7,116769,620485,43871.6,44541.3,0,53981,240537.3,21949,0,29973.4,0,559,89301.4
2021,서울,영등포구,24548211.1,29557,37125,0,0,63475.6,0,0,9525453.8,267941.7,557027.3,43869.1,13085.6,14609.3,4264303.8,255227,313574.3,8077513.2,26471.5,109721.9,0,92857.3,655893.7,16498,0,147537.7,0,131,36337.3
2021,서울,동작구,16355018.2,30036,30016,0,0,2396846.7,0,0,7838099.9,782.1,977935.4,14595.6,9457.6,0,2358325.5,144739,9368.5,637510.7,69483.3,713,0,140085.2,996587.7,2355,0,118179,0,513989,65913
2021,서울,관악구,29568313.5,124468.5,55333,0,0,16063745.9,0,0,8210441.5,0,958516.7,17841.1,12393.9,0,2613437.8,0,15639.7,545163.2,114796.7,0,0,37545,616926.6,10486.3,0,79670.9,0,26,91880.7
2021,서울,서초구,46981620.7,2182250.3,1556015,5991,388,17829429.4,0,0,13153969.8,0,909375.2,35684.1,50742,6613,6299998.8,2338.2,217284.6,2493613.5,278709,85537.3,0,72009.3,1023657.8,1982.5,2347,37306.3,0,16854,719524.6
2021,서울,강남구,39497507,641489.1,725627.4,0,0,6033233,0,0,16314513,8331,1488554.8,64736.1,64073.4,685.3,6778375.6,218796.5,114579.5,4008944.9,31412,104311.1,0,22897.6,1675179.9,6908.1,0,160751.8,0,30558,1003548.9
2021,서울,송파구,33877056.7,563990,747693,0,0,768073,0,0,14670080.6,0,1393632.3,105560.3,39021.2,3157,6141219,64648,425613.7,5337217.5,46211.8,264642,0,7041.2,2315766,423851.4,17799,27681.9,225728.9,524,287904.9
2021,서울,강동구,24590492,1187729.7,859978,2670,0,2831391.9,0,0,9006388.1,3514,767598.6,70848,25240.2,2269,3870514,258637,338616.7,3305447.9,39058.5,43102.2,0,311388,1177766.2,3480,0,33817.4,99440,2537,349059.6
2021,부산,부산,770170750.8,20303225.4,66632316.2,2107687,1836965,341051690.6,381.8,60691,111288528.6,29918870.7,12562455.7,1397299.5,700236.5,1447446.9,59280665.3,4537644.7,2455601.1,43864117.7,12201587.4,1415814.9,32408,2989942.1,12068296.2,5592592.7,2468298.6,1817874.2,214187,2853514.1,29070411.9
2021,부산,중구,2829148.6,2213,0,0,0,109268,0,0,1496149.7,0,85065.8,28890.5,1242.2,1970,748277.3,72189.4,0,14123.9,15710.6,0,0,40181.3,170428.1,0,0,23230,0,0,20208.8
2021,부산,서구,13954273,413869.6,44534,0,0,6734650.8,0,0,3817521.6,123737.3,426380.4,23945.4,6625.2,81850,1357867,0,21492.5,22461.2,108006.9,1815,0,18352.9,28539.1,75491,18335.3,86825.2,0,133286.1,408686.5
2021,부산,동구,9864605.6,51159.3,18870,0,0,2732243,0,0,3615598.6,8783.9,209270.4,30940.1,12780,16705.2,1487670.9,563879.6,4045.8,54175,131959.3,0,0,50344.2,16109.2,0,0,50183.4,516,18514,790857.7
2021,부산,영도구,14199916.5,335794.2,112704.9,0,0,3887703,4,0,4140402.1,758255.5,1016814.1,72072,44563,110803.2,1364512.9,0,49872.7,0,144317.6,176,0,25100,109131.3,12876.8,1542761,113326.5,8625,55381,294719.7
2021,부산,부산진구,29667095.8,79586.2,217440.2,0,0,9597103,3,0,9212165.5,3396.8,1157396.6,47655.7,19379.5,15293.5,3155040.8,1072349.4,0,270742.6,329661.4,956,0,56106,3942616,17478,6361.6,148948.2,0,63871.7,253544.1
