"도시대기",광주,북구,일곡동,26,28,31,27,23,16,15,13,16,18,25
"도시대기",광주,광산구,오선동,31,33,38,35,29,19,17,16,21,26,34
"도시대기",광주,광산구,평동,36,38,41,38,33,22,19,17,25,29,41
"도시대기",광주,광산구,우산동,36,38,41,34,29,19,19,17,22,26,36
"도시대기",광주,남구,주월동,36,39,42,39,32,21,20,18,23,27,38
"도시대기",광주,남구,노대동,31,32,35,30,27,19,18,14,18,20,28
"도시대기",대전,대덕구,읍내동,52,42,52,45,37,23,23,17,24,31,52
"도시대기",대전,대덕구,문평동,47,44,49,44,35,24,23,17,21,28,44
"도시대기",대전,중구,문창동,37,33,37,34,29,18,19,14,17,20,34
"도시대기",대전,유성구,상대동,48,38,43,38,32,23,19,15,18,22,33
"도시대기",대전,유성구,구성동,46,43,44,37,30,20,21,15,19,22,37
"도시대기",대전,유성구,노은동,39,36,40,37,30,20,19,15,18,22,38
"도시대기",대전,유성구,관평동,53,47,47,40,30,21,21,16,20,25,43
"도시대기",대전,동구,성남동,47,39,47,43,35,22,21,15,18,22,41
"도시대기",대전,동구,대성동,37,35,39,35,26,17,17,13,14,17,32
"도시대기",대전,서구,정림동,47,49,45,37,29,19,21,15,18,23,38
"도시대기",대전,서구,둔산동,39,36,38,35,31,20,22,15,21,28,44
"도시대기",울산,중구,성남동,28,27,36,30,26,20,20,18,16,18,31
"도시대기",울산,중구,약사동,25,25,36,32,34,20,20,20,22,28,40
"도시대기",울산,남구,부곡동,32,33,47,43,44,31,28,24,26,23,34
"도시대기",울산,남구,여천동,34,45,51,45,47,27,21,24,27,32,45
"도시대기",울산,남구,야음동,27,27,38,34,34,21,18,19,23,24,35
"도시대기",울산,남구,신정동,27,27,36,31,31,20,23,22,23,22,34
"도시대기",울산,남구,무거동,26,25,34,29,28,17,20,22,24,21,31
"도시대기",울산,남구,삼산동,27,27,38,34,33,19,19,24,33,33,35
"도시대기",울산,울주군,덕신리,27,27,36,30,29,20,23,21,21,20,30
"도시대기",울산,울주군,웅촌면,31,28,37,30,30,19,22,23,27,27,41
"도시대기",울산,울주군,삼남읍,29,30,39,35,34,22,24,22,25,25,31
"도시대기",울산,울주군,화산리,27,27,38,36,36,23,24,26,22,22,32
"도시대기",울산,울주군,상남리,26,27,37,31,32,19,18,24,27,27,31
"도시대기",울산,울주군,범서읍,28,28,37,30,30,17,16,25,28,23,37
"도시대기",울산,북구,송정동,-,-,-,-,-,-,-,-,18,26,38
"도시대기",울산,북구,효문동,35,35,43,39,42,28,24,26,23,23,37
"도시대기",울산,북구,농소동,35,35,41,38,35,20,18,25,27,32,32
"도시대기",울산,동구,대송동,26,27,37,29,31,17,16,24,27,22,34
"도시대기",울산,동구,전하동,26,27,38,34,36,23,19,23,22,21,32
"도시대기",세종,세종,신흥동,47,44,46,42,32,23,26,20,22,29,46
"도시대기",세종,세종,아름동,44,42,45,42,33,23,25,19,20,25,39
"도시대기",세종,세종,한솔동,44,40,43,36,29,20,22,16,20,25,38
"도시대기",세종,세종,부강면,50,47,48,39,32,22,24,19,22,33,56
"도시대기",경기,수원,인계동,44,42,47,46,33,21,22,17,22,30,45
"도시대기",경기,수원,신풍동,38,36,42,44,35,23,25,19,19*,27,36
"도시대기",경기,수원,광교동,40,38,42,43,34,29,35,29,28,30,41
"도시대기",경기,수원,영통동,42,39,44,46,35,23,25,19,24,28,40
"도시대기",경기,수원,천천동,45,42,47,49,37,24,28,21,30,34,41
"도시대기",경기,수원,고색동,50,48,52,57,43,28,35,28,30,37,53
"도시대기",경기,수원,호매실동,-,-,45,50,37,23,27,21,24,28,39
"도시대기",경기,안양,안양8동,39,36,41,43,33,23,23,18,23,28,40
"도시대기",경기,안양,부림동,44,42,46,47,38,27,29,24,29,32,44
"도시대기",경기,안양,호계동,45,42,48,49,37,23,24,19,24,30,46
"도시대기",경기,안양,안양2동,44,41,44,45,35,24,26,20,24,28,37
"도시대기",경기,성남,단대동,43,42,44,46,38,24,26,20,22,26,38
"도시대기",경기,성남,정자동,44,41,45,45,31,20,21,16,19,23,40
"도시대기",경기,성남,수내동,42,41,45,43,33,23,26,22,22,25,35
"도시대기",경기,성남,복정동,45,42,44,45,36,25,29,23,26,29,41
"도시대기",경기,성남,상대원동,38,42,46,44,32,21,22,20,20,25,40
"도시대기",경기,성남,운중동,42,40,44,43,31,20,21,17,20,25,40
"도시대기",경기,의정부,의정부동,41,37,39,42,33,22,21,18,21,23,40
"도시대기",경기,의정부,의정부1동,45,40,43,46,36,24,24,21,24,29,45
"도시대기",경기,의정부,송산3동,37,34,32,37,31,23,26,22,18,21,34
"도시대기",경기,광명,철산동,48,45,48,49,35,21,24,19,25,33,47
"도시대기",경기,광명,소하동,51,47,51,53,38,24,26,20,26,33,49
"도시대기",경기,안산,고잔동,48,44,48,47,32,20,26,19,23,25,38
"도시대기",경기,안산,원시동,56,52,55,54,39,26,31,25,33,40,56
"도시대기",경기,안산,본오동,-,42,43,42,27,11,19*,21*,23,32,44
"도시대기",경기,안산,원곡동,51,46,54,57,45,29,32,26,34,38,51
"도시대기",경기,안산,부곡동,52,46,46,45,32,20,25,20,25,31,45
"도시대기",경기,안산,대부동,37,32,35,35,21,13,21,18,25,27,40
"도시대기",경기,안산,호수동,41,38,39,40,30,20,27,22,26,30,41
"도시대기",경기,평택,비전동,50,46,55,56,43,30,32,25,34,41,55
"도시대기",경기,평택,안중,43,40,47,57,53,31,33,22,32,40,54
"도시대기",경기,평택,평택항,51,50,60,67,51,36,40,32,41,46,53
"도시대기",경기,평택,송북동,50,46,51,51,40,27,28,22,28,37,56
"도시대기",경기,평택,청북읍,44,41,46,49,38,25,29,23,31,37,51
"도시대기",경기,평택,고덕면,43,39,48,48,35,23,27,21,28,37,50
"도시대기",경기,과천,별양동,43,38,-,54**,33,20,23,18,20,25,37
"도시대기",경기,과천,과천동,44,42,43,46,32,22,26,20,22,24,35
"도시대기",경기,구리,교문동,39,36,41,43,33,22,21,17,19,22,37
"도시대기",경기,구리,동구동,49,44,47,46,35,22,23,20,20,22,41
"도시대기",경기,의왕,부곡3동,44,40,44,45,34,24*,29,22,27,32,45
"도시대기",경기,의왕,고천동,42,40,45,42,30,19,21,17,20,25,40
"도시대기",경기,고양,행신동,40,36,39,45,34,21,24,20,22,23,41
"도시대기",경기,고양,식사동,47,41,44,49,37,26,28,21,31,35,49
"도시대기",경기,고양,신원동,47,45,46,47,35,24,28,23,22,24,37
"도시대기",경기,고양,주엽동,40,41,41,45,36**,25,26,21,26,27,39
"도시대기",경기,광주,경안동,51,47,50,49,37,26,27,22,23,29,46
"도시대기",경기,광주,오포읍,50,44,48,47,34,24,-,-,-,-,-
"도시대기",경기,광주,오포1동,-,-,-,-,-,-,25,20,21,27,44
"도시대기",경기,광주,곤지암,53,47,51,47,33,23,22,18,20,27,47
"도시대기",경기,군포,당동,44,41,49,51,37,26,28,21,27,32,47
"도시대기",경기,군포,산본동,39,36,43,45,35,23,26,20,24,28,39
"도시대기",경기,시흥,정왕동,44,40,46,48,35,23,26,18,29,36,49
